Reef.name;Site name;Collection date;Genotype;Depth;Time;Health Chart;Tide_adjust;Depth_corrected;Lat;Lon;eventID
Lady Musgrave;Lady Musgrave;24/03/2022;1616;2.3;24/03/2022 09:20;B4;1.18903730755372;1,1;-23,88349799;152,4164156;Aspat_1616
Lady Musgrave;Lady Musgrave;24/03/2022;1617;NA;;NA;NA;;-23,90760938;152,3866694;Aspat_1617
Lady Musgrave;Lady Musgrave;24/03/2022;1618;NA;;NA;NA;;-23,90765657;152,3866973;Aspat_1618
Lady Musgrave;Lady Musgrave;24/03/2022;1619;3.1;24/03/2022 11:48;D4;1.60760816473152;1,5;-23,90766101;152,3866995;Aspat_1619
Lady Musgrave;Lady Musgrave;24/03/2022;1620;3;24/03/2022 12:03;E5;1.630511844993;1,4;-23,90769848;152,3866834;Aspat_1620
Lady Musgrave;Lady Musgrave;24/03/2022;1621;2.7;24/03/2022 12:06;C3;1.63434546425524;1,1;-23,90772924;152,3867169;Aspat_1621
Lady Musgrave;Lady Musgrave;24/03/2022;1622;2.7;24/03/2022 12:12;E3;1.6412388608622;1,1;-23,90789662;152,3867519;Aspat_1622
Lady Musgrave;Lady Musgrave;24/03/2022;1623;2.5;24/03/2022 12:16;C4;1.64525211055935;0,9;-23,9080216;152,3867485;Aspat_1623
Lady Musgrave;Lady Musgrave;24/03/2022;1624;1.1;24/03/2022 12:20;D3;1.64879246737657;-0,5;-23,9083101;152,3865646;Aspat_1624
Lady Musgrave;Lady Musgrave;24/03/2022;1625;0.6;24/03/2022 12:31;E3;1.65604994003584;-1,1;-23,90832678;152,3865125;Aspat_1625
Lady Musgrave;Lady Musgrave;24/03/2022;1626;1;24/03/2022 14:47;B4;1.44060356828868;-0,4;-23,90860246;152,3867034;Aspat_1626
Lady Musgrave;Lady Musgrave;24/03/2022;1627;1;24/03/2022 14:52;E3;1.423862288906;-0,4;-23,90872367;152,386629;Aspat_1627
Lady Musgrave;Lady Musgrave;24/03/2022;1628;1;24/03/2022 14:54;E3;1.41705826440436;-0,4;-23,90881679;152,386503;Aspat_1628
Lady Musgrave;Lady Musgrave;24/03/2022;1629;1;24/03/2022 14:58;B3;1.40327755086727;-0,4;-23,90892844;152,3864628;Aspat_1629
Lady Musgrave;Lady Musgrave;24/03/2022;1630;1;24/03/2022 15:00;D2;1.39630515442935;-0,4;-23,90908836;152,386376;Aspat_1630
Lady Musgrave;Lady Musgrave;24/03/2022;1631;1;24/03/2022 15:04;C3;1.38220714080604;-0,4;-23,90915475;152,3863735;Aspat_1631
Lady Musgrave;Lady Musgrave;24/03/2022;1632;1;24/03/2022 15:08;E3;1.36791949603873;-0,4;-23,90931292;152,3862838;Aspat_1632
Lady Musgrave;Lady Musgrave;24/03/2022;1633;1;24/03/2022 15:10;B3/E3;1.36071011604751;-0,4;-23,90933219;152,3862881;Aspat_1633
Lady Musgrave;Lady Musgrave;24/03/2022;1634;1;24/03/2022 15:14;E4;1.34617146851196;-0,3;-23,90942582;152,3862434;Aspat_1634
Lady Musgrave;Lady Musgrave;24/03/2022;1635;1;24/03/2022 15:20;E3;1.32409782908806;-0,3;-23,90954635;152,3860341;Aspat_1635
Lady Musgrave;Lady Musgrave;24/03/2022;1636;1;24/03/2022 15:23;D2;1.31295820812608;-0,3;-23,90977342;152,3860339;Aspat_1636
Lady Musgrave;Lady Musgrave;24/03/2022;1637;1;24/03/2022 15:28;E3;1.29426684677123;-0,3;-23,9101558;152,3860247;Aspat_1637
Lady Musgrave;Lady Musgrave;24/03/2022;1638;1;24/03/2022 15:30;E3;1.28675322786182;-0,3;-23,90985128;152,3857347;Aspat_1638
Lady Musgrave;Lady Musgrave;24/03/2022;1641;2.6;24/03/2022 11:45;C5;1.60230695115054;1;-23,9083231;152,3863455;Aspat_1641
Lady Musgrave;Lady Musgrave;24/03/2022;1642;2.3;24/03/2022 11:47;C3;1.60586696314225;0,7;-23,90838822;152,3863165;Aspat_1642
Lady Musgrave;Lady Musgrave;24/03/2022;1643;2.3;24/03/2022 11:50;D3;1.61101215554863;0,7;-23,90839644;152,3863147;Aspat_1643
Lady Musgrave;Lady Musgrave;24/03/2022;1644;3.5;24/03/2022 11:57;C4;1.62208668383432;1,9;-23,90854949;152,3861689;Aspat_1644
Lady Musgrave;Lady Musgrave;24/03/2022;1645;3.4;24/03/2022 12:08;C3;1.63675864435757;1,8;-23,90860758;152,386056;Aspat_1645
Lady Musgrave;Lady Musgrave;24/03/2022;1646;1.9;24/03/2022 12:37;C3;1.65845515476035;0,2;-23,90953411;152,3859078;Aspat_1646
Lady Musgrave;Lady Musgrave;24/03/2022;1647;2.2;24/03/2022 12:40;C5;1.65924272879649;0,5;-23,90953512;152,3858995;Aspat_1647
Lady Musgrave;Lady Musgrave;24/03/2022;1648;2.2;24/03/2022 12:42;C5;1.65961356580742;0,5;-23,9095891;152,3859064;Aspat_1648
Lady Musgrave;Lady Musgrave;24/03/2022;1649;3.7;24/03/2022 12:50;D5;1.65984932008968;2;-23,90987844;152,3857418;Aspat_1649
Lady Musgrave;Lady Musgrave;24/03/2022;1650;1;24/03/2022 14:33;E3;1.48519726948896;-0,5;-23,90845218;152,386493;Aspat_1650
Lady Musgrave;Lady Musgrave;24/03/2022;1651;1;24/03/2022 14:36;E3;1.47594664471388;-0,5;-23,90848931;152,3865544;Aspat_1651
Lady Musgrave;Lady Musgrave;24/03/2022;1652;1;24/03/2022 14:38;D2;1.46968339605842;-0,5;-23,90852552;152,3866161;Aspat_1652
Lady Musgrave;Lady Musgrave;24/03/2022;1653;1;24/03/2022 14:45;E3;1.44718709173875;-0,4;-23,90854991;152,3866916;Aspat_1653
Lady Musgrave;Lady Musgrave;24/03/2022;1654;1;24/03/2022 14:42;E3;1.4569348937715;-0,5;-23,90853968;152,3866672;Aspat_1654
Lady Musgrave;Lady Musgrave;24/03/2022;1655;1;24/03/2022 15:33;E3;1.27545038571042;-0,3;;;Aspat_1655
Fitzroy Reef;Fitzroy Reef;25/03/2022;1656;2.5;25/03/2022 13:53;C3;1.76800860196621;0,7;-23,61269848;152,1551499;Aspat_1656
Fitzroy Reef;Fitzroy Reef;25/03/2022;1657;2.3;25/03/2022 13:57;C3;1.77128525691613;0,5;-23,61273696;152,1551793;Aspat_1657
Fitzroy Reef;Fitzroy Reef;25/03/2022;1658;2.1;25/03/2022 13:58;D4;1.77202387426784;0,3;-23,61273981;152,1551789;Aspat_1658
Fitzroy Reef;Fitzroy Reef;25/03/2022;1659;1.2;25/03/2022 14:04;D2;1.77577394781856;-0,6;-23,61276244;152,1551767;Aspat_1659
Fitzroy Reef;Fitzroy Reef;25/03/2022;1660;1.2;25/03/2022 14:06;D3;1.77676296176663;-0,6;-23,61279085;152,1551679;Aspat_1660
Fitzroy Reef;Fitzroy Reef;25/03/2022;1661;1.2;25/03/2022 14:09;D2;1.77800049180942;-0,6;-23,61285313;152,155153;Aspat_1661
Fitzroy Reef;Fitzroy Reef;25/03/2022;1662;1.2;25/03/2022 14:11;D3;1.77866108176488;-0,6;-23,61286864;152,1551611;Aspat_1662
Fitzroy Reef;Fitzroy Reef;25/03/2022;1663;1.2;25/03/2022 14:13;D3;1.77918984132237;-0,6;-23,61289487;152,1551909;Aspat_1663
Fitzroy Reef;Fitzroy Reef;25/03/2022;1664;1.2;25/03/2022 14:16;D3;1.77973539244717;-0,6;-23,61289144;152,155196;Aspat_1664
Fitzroy Reef;Fitzroy Reef;25/03/2022;1665;1.2;25/03/2022 14:19;D3;1.77998346015427;-0,6;-23,61294835;152,1551952;Aspat_1665
Fitzroy Reef;Fitzroy Reef;25/03/2022;1666;1.2;25/03/2022 14:22;D2;1.77993305768213;-0,6;-23,61311037;152,155027;Aspat_1666
Fitzroy Reef;Fitzroy Reef;25/03/2022;1667;1.2;25/03/2022 14:24;B4;1.77973225181687;-0,6;-23,61315354;152,1549629;Aspat_1667
Fitzroy Reef;Fitzroy Reef;25/03/2022;1668;1.2;25/03/2022 14:26;D2;1.77939764566262;-0,6;-23,61314868;152,1549424;Aspat_1668
Fitzroy Reef;Fitzroy Reef;25/03/2022;1669;1.2;25/03/2022 14:29;E4;1.77864510298807;-0,6;-23,6132102;152,1549204;Aspat_1669
Fitzroy Reef;Fitzroy Reef;25/03/2022;1670;1.2;25/03/2022 14:32;D2;1.77759229008931;-0,6;-23,61324825;152,1548894;Aspat_1670
Fitzroy Reef;Fitzroy Reef;25/03/2022;1671;1.2;25/03/2022 14:33;D2;1.77717474859312;-0,6;-23,61323677;152,1548745;Aspat_1671
Fitzroy Reef;Fitzroy Reef;25/03/2022;1672;1.2;25/03/2022 14:36;D3;1.77572277287835;-0,6;-23,61323434;152,1548535;Aspat_1672
Fitzroy Reef;Fitzroy Reef;25/03/2022;1673;1.1;25/03/2022 14:47;B4;1.7678577046375;-0,7;-23,61330198;152,1548048;Aspat_1673
Fitzroy Reef;Fitzroy Reef;25/03/2022;1674;1.1;25/03/2022 14:49;D2;1.76600252523639;-0,7;-23,61333735;152,1547489;Aspat_1674
Fitzroy Reef;Fitzroy Reef;25/03/2022;1675;1.1;25/03/2022 14:51;E3;1.76401787072145;-0,7;-23,61333995;152,1546884;Aspat_1675
Fitzroy Reef;Fitzroy Reef;25/03/2022;1676;1.1;25/03/2022 14:52;D2;1.76297718408682;-0,7;-23,61333442;152,1546905;Aspat_1676
Fitzroy Reef;Fitzroy Reef;25/03/2022;1677;1.1;25/03/2022 14:55;B3;1.7596626777854;-0,7;-23,613377;152,1546883;Aspat_1677
Fitzroy Reef;Fitzroy Reef;25/03/2022;1678;1.1;25/03/2022 14:58;B3;1.75606135558045;-0,7;-23,61338505;152,1546684;Aspat_1678
Fitzroy Reef;Fitzroy Reef;25/03/2022;1679;1.1;25/03/2022 15:00;D3;1.75350238414184;-0,7;-23,61339368;152,1546109;Aspat_1679
Fitzroy Reef;Fitzroy Reef;25/03/2022;1680;1;25/03/2022 15:04;C4;1.74800867508778;-0,7;-23,61335688;152,1544077;Aspat_1680
Fitzroy Reef;Fitzroy Reef;25/03/2022;1681;2;25/03/2022 15:06;E4;1.74507566811525;0,3;-23,61333325;152,1543921;Aspat_1681
Fitzroy Reef;Fitzroy Reef;25/03/2022;1682;1;25/03/2022 15:12;D2;1.73554324022704;-0,7;-23,6131967;152,1543092;Aspat_1682
Fitzroy Reef;Fitzroy Reef;25/03/2022;1683;1;25/03/2022 15:14;D3;1.73212463189904;-0,7;-23,61311716;152,1543358;Aspat_1683
Fitzroy Reef;Fitzroy Reef;25/03/2022;1684;1;25/03/2022 15:19;D2;1.72306079660839;-0,7;-23,61304265;152,1543612;Aspat_1684
Fitzroy Reef;Fitzroy Reef;25/03/2022;1685;1;25/03/2022 15:21;D2;1.71923133479496;-0,7;-23,61297802;152,1544509;Aspat_1685
Fitzroy Reef;Fitzroy Reef;25/03/2022;1686;1;25/03/2022 15:27;D2;1.70705950839215;-0,7;-23,61292337;152,1544842;Aspat_1686
Fitzroy Reef;Fitzroy Reef;25/03/2022;1687;1;25/03/2022 15:01;B3/B4;1.75217577000904;-0,8;-23,61279773;152,1476459;Aspat_1687
Fitzroy Reef;Fitzroy Reef;25/03/2022;1688;1;25/03/2022 15:03;E3/E4;1.74942880731044;-0,7;-23,61268482;152,1476954;Aspat_1688
Fitzroy Reef;Fitzroy Reef;25/03/2022;1689;1;25/03/2022 14:57;E4;1.75729351134879;-0,8;-23,61283083;152,1475072;Aspat_1689
Fitzroy Reef;Fitzroy Reef;25/03/2022;1690;1;25/03/2022 14:49;E3/E4;1.76600252523639;-0,8;-23,61320064;152,1471301;Aspat_1690
Fitzroy Reef;Fitzroy Reef;25/03/2022;1691;1;25/03/2022 14:47;E3/E4;1.7678577046375;-0,8;-23,6131807;152,1471603;Aspat_1691
Fitzroy Reef;Fitzroy Reef;25/03/2022;1692;1;25/03/2022 14:45;E4;1.7695828245012;-0,8;-23,61311691;152,1474468;Aspat_1692
Fitzroy Reef;Fitzroy Reef;25/03/2022;1693;1;25/03/2022 14:43;E3/E4;1.77117734137563;-0,8;-23,61308808;152,1474849;Aspat_1693
Fitzroy Reef;Fitzroy Reef;25/03/2022;1694;1;25/03/2022 14:39;E3;1.77397259822194;-0,8;-23,61294986;152,1475393;Aspat_1694
Fitzroy Reef;Fitzroy Reef;25/03/2022;1695;1;25/03/2022 14:34;D3/D4;1.77672395778791;-0,8;-23,61271592;152,1478878;Aspat_1695
Fitzroy Reef;Fitzroy Reef;25/03/2022;1696;1;25/03/2022 14:31;D3/D4;1.77797654939206;-0,8;-23,61271424;152,147891;Aspat_1696
Fitzroy Reef;Fitzroy Reef;25/03/2022;1697;1;25/03/2022 14:28;D3;1.77892934462791;-0,8;-23,61268122;152,1479282;Aspat_1697
Fitzroy Reef;Fitzroy Reef;25/03/2022;1698;1;25/03/2022 14:24;D3/D4;1.77973225181687;-0,8;-23,61267929;152,1480325;Aspat_1698
Fitzroy Reef;Fitzroy Reef;25/03/2022;1699;1;25/03/2022 14:22;B3/B4;1.77993305768213;-0,8;-23,61263922;152,1480894;Aspat_1699
Fitzroy Reef;Fitzroy Reef;25/03/2022;1700;1;25/03/2022 14:18;E3/E4;1.77993384211609;-0,8;-23,61261995;152,1481099;Aspat_1700
Fitzroy Reef;Fitzroy Reef;25/03/2022;1701;1;25/03/2022 14:16;E3/B4;1.77973539244717;-0,8;-23,6125663;152,1481586;Aspat_1701
Fitzroy Reef;Fitzroy Reef;25/03/2022;1702;1;25/03/2022 14:11;E3;1.77866108176488;-0,8;-23,61244711;152,1482531;Aspat_1702
Fitzroy Reef;Fitzroy Reef;25/03/2022;1703;1;25/03/2022 14:08;E3/E4;1.77762083340222;-0,8;-23,61241744;152,1483251;Aspat_1703
Fitzroy Reef;Fitzroy Reef;25/03/2022;1704;1;25/03/2022 14:06;E3;1.77676296176663;-0,8;-23,61237461;152,1483562;Aspat_1704
Fitzroy Reef;Fitzroy Reef;25/03/2022;1705;1;25/03/2022 14:05;E3/E4;1.77628482628654;-0,8;-23,61233228;152,1483573;Aspat_1705
Fitzroy Reef;Fitzroy Reef;25/03/2022;1706;1;25/03/2022 14:02;E3;1.77465415008441;-0,8;-23,61230537;152,1483886;Aspat_1706
Fitzroy Reef;Fitzroy Reef;25/03/2022;1707;1;25/03/2022 13:59;E3/E4;1.77273013479872;-0,8;-23,61223681;152,1483894;Aspat_1707
Fitzroy Reef;Fitzroy Reef;25/03/2022;1708;1;25/03/2022 13:56;E3;1.77051434968395;-0,8;-23,61219741;152,1483736;Aspat_1708
Fitzroy Reef;Fitzroy Reef;25/03/2022;1709;1;25/03/2022 13:53;E3/E4;1.76800860196621;-0,8;-23,61212407;152,148339;Aspat_1709
Fitzroy Reef;Fitzroy Reef;25/03/2022;1710;1;25/03/2022 13:51;E3;1.76617801271566;-0,8;-23,61204537;152,1483796;Aspat_1710
Fitzroy Reef;Fitzroy Reef;25/03/2022;1711;1;25/03/2022 13:48;D3;1.76319365164157;-0,8;-23,61202022;152,1484059;Aspat_1711
Fitzroy Reef;Fitzroy Reef;25/03/2022;1712;1;25/03/2022 13:45;E3/E4;1.75992529883085;-0,8;-23,61199122;152,1484624;Aspat_1712
Fitzroy Reef;Fitzroy Reef;25/03/2022;1713;1;25/03/2022 13:42;B3/B4;1.75637561999893;-0,8;-23,61193506;152,1484239;Aspat_1713
Fitzroy Reef;Fitzroy Reef;25/03/2022;1714;1.1;25/03/2022 13:40;E3/E4;1.75385429555087;-0,7;-23,61183649;152,1483399;Aspat_1714
Fitzroy Reef;Fitzroy Reef;25/03/2022;1715;1;25/03/2022 13:37;E4;1.74984228597283;-0,7;-23,61178771;152,1482628;Aspat_1715
Fitzroy Reef;Fitzroy Reef;25/03/2022;1716;1;25/03/2022 13:36;B4/B5;1.74844409203955;-0,7;-23,61177354;152,148235;Aspat_1716
Heron;Heron;26/03/2022;1717;2.2;26/03/2022 16:03;C5;1.9877920989828;0,2;-23,43974219;151,9800225;Aspat_1717
Heron;Heron;26/03/2022;1718;1.2;26/03/2022 16:10;B4;1.99365800608227;-0,8;-23,43960883;151,9798389;Aspat_1718
Heron;Heron;26/03/2022;1719;1.2;26/03/2022 16:10;B4;1.99365800608227;-0,8;-23,43965795;151,9797847;Aspat_1719
Heron;Heron;26/03/2022;1720;1;26/03/2022 16:11;B5;1.99434170500944;-1;-23,43968485;151,9797746;Aspat_1720
Heron;Heron;26/03/2022;1721;1;26/03/2022 16:14;B5;1.99616002921025;-1;-23,43969902;151,9797729;Aspat_1721
Heron;Heron;26/03/2022;1722;1;26/03/2022 16:15;B5;1.99668837593652;-1;-23,43974303;151,9797493;Aspat_1722
Heron;Heron;26/03/2022;1723;1.1;26/03/2022 16:17;D4;1.99762815496412;-0,9;-23,43975342;151,979739;Aspat_1723
Heron;Heron;26/03/2022;1724;1.2;26/03/2022 16:19;B4;1.9984117892481;-0,8;-23,43977496;151,9797213;Aspat_1724
Heron;Heron;26/03/2022;1725;1;26/03/2022 16:25;D4;1.9998234427666;-1;-23,43968452;151,9795906;Aspat_1725
Heron;Heron;26/03/2022;1726;1.4;26/03/2022 16:24;D4;1.99968613592381;-0,6;-23,43975786;151,979636;Aspat_1726
Heron;Heron;26/03/2022;1727;0.7;26/03/2022 16:26;B6;1.9999215273595;-1,3;-23,43966725;151,9795826;Aspat_1727
Heron;Heron;26/03/2022;1728;1.2;26/03/2022 16:32;B6;1.9997049498552;-0,8;-23,43961998;151,9797301;Aspat_1728
Heron;Heron;26/03/2022;1729;1;26/03/2022 16:33;D4;1.99953901248985;-1;-23,43966071;151,9797433;Aspat_1729
Heron;Heron;26/03/2022;1730;1;26/03/2022 16:34;C4;1.999336227863;-1;-23,43967086;151,9797437;Aspat_1730
Heron;Heron;26/03/2022;1731;1.2;26/03/2022 16:37;D4;1.99850697172228;-0,8;-23,43963532;151,9797716;Aspat_1731
Heron;Heron;26/03/2022;1732;0.7;26/03/2022 11:55;E4;1.16031922586765;-0,5;-23,43907163;151,9822522;Aspat_1732
Heron;Heron;26/03/2022;1733;0.8;26/03/2022 11:57;E4;1.16544159453538;-0,4;-23,43908429;151,9822389;Aspat_1733
Heron;Heron;26/03/2022;1734;0.7;26/03/2022 11:58;E4/E5;1.16804966313068;-0,5;-23,43905579;151,982217;Aspat_1734
Heron;Heron;26/03/2022;1735;0.8;26/03/2022 12:01;B3/B4;1.17605875732391;-0,4;-23,4390055;151,9820785;Aspat_1735
Heron;Heron;26/03/2022;1736;1.3;26/03/2022 12:04;E3/E4;1.18434042645374;0,1;-23,43897323;151,9820732;Aspat_1736
Heron;Heron;26/03/2022;1737;2.2;26/03/2022 12:06;B3/B4;1.19000987243159;1;-23,43888187;151,9819631;Aspat_1737
Heron;Heron;26/03/2022;1738;1.3;26/03/2022 12:09;B3;1.19873175754438;0,1;-23,43889008;151,9818672;Aspat_1738
Heron;Heron;26/03/2022;1739;0.5;26/03/2022 12:13;B3/B4;1.21075698749129;-0,7;-23,43914372;151,9818917;Aspat_1739
Heron;Heron;26/03/2022;1740;0.6;26/03/2022 12:15;B3/B4;1.21693478271449;-0,6;-23,43939216;151,9819606;Aspat_1740
Heron;Heron;26/03/2022;1741;1.7;26/03/2022 12:19;E4/E5;1.2296103088178;0,5;-23,43929082;151,9817874;Aspat_1741
Heron;Heron;26/03/2022;1742;1.6;26/03/2022 12:22;E3/E4;1.23938845708237;0,4;-23,43927607;151,9816192;Aspat_1742
Heron;Heron;26/03/2022;1743;0.7;26/03/2022 12:27;B3/B4;1.25618047832966;-0,6;-23,43950188;151,9816625;Aspat_1743
Heron;Heron;26/03/2022;1744;0.6;26/03/2022 12:30;E3/E4;1.26654028734135;-0,7;-23,43941965;151,9818036;Aspat_1744
Heron;Heron;26/03/2022;1745;0.5;26/03/2022 12:35;E3/E4;1.28425571274495;-0,8;-23,43925687;151,9821311;Aspat_1745
Heron;Heron;26/03/2022;1746;0.6;26/03/2022 12:37;E3/E4;1.29149209499564;-0,7;-23,43924254;151,9822725;Aspat_1746
Heron;Heron;26/03/2022;1747;1;26/03/2022 11:53;C4;1.15532331823085;-0,2;-23,43946181;151,9828142;Aspat_1747
Heron;Heron;26/03/2022;1748;0.8;26/03/2022 12:04;C5;1.18434042645374;-0,4;-23,43984369;151,9830175;Aspat_1748
Heron;Heron;26/03/2022;1749;0.5;26/03/2022 12:05;B4;1.18716047392551;-0,7;-23,43983229;151,9829794;Aspat_1749
Heron;Heron;26/03/2022;1750;0.5;26/03/2022 12:08;B4;1.19579575835034;-0,7;-23,43974604;151,9829475;Aspat_1750
Heron;Heron;26/03/2022;1751;0.5;26/03/2022 12:10;B4;1.20169613137667;-0,7;-23,43969793;151,9829468;Aspat_1751
Heron;Heron;26/03/2022;1752;0.5;26/03/2022 12:22;C5;1.23938845708237;-0,7;-23,43973992;151,9829582;Aspat_1752
Heron;Heron;26/03/2022;1753;0.5;26/03/2022 12:24;D3;1.24603240094533;-0,7;-23,43975744;151,9827861;Aspat_1753
Heron;Heron;26/03/2022;1754;0.5;26/03/2022 12:36;D3;1.28786347706135;-0,8;-23,43952434;151,9828049;Aspat_1754
Heron;Heron;26/03/2022;1755;0.5;26/03/2022 12:37;D3;1.29149209499564;-0,8;-23,43952711;151,9827924;Aspat_1755
Heron;Heron;26/03/2022;1756;0.5;26/03/2022 12:39;C3;1.29881066523897;-0,8;-23,43953029;151,9828023;Aspat_1756
Heron;Heron;26/03/2022;1757;0.5;26/03/2022 12:40;D3;1.3025;-0,8;-23,4395168;151,9827985;Aspat_1757
Heron;Heron;26/03/2022;1758;0.5;26/03/2022 12:41;D3;1.30620895333502;-0,8;-23,43949375;151,9827862;Aspat_1758
Heron;Heron;26/03/2022;1759;0.8;26/03/2022 15:14;B4;1.896641531494;-1,1;-23,4402156;151,9805621;Aspat_1759
Heron;Heron;26/03/2022;1760;0.8;26/03/2022 15:15;B5;1.89931130465109;-1,1;-23,4402363;151,9805277;Aspat_1760
Heron;Heron;26/03/2022;1761;1;26/03/2022 15:16;B5;1.90195033686932;-0,9;-23,44024049;151,9805168;Aspat_1761
Heron;Heron;26/03/2022;1762;1;26/03/2022 15:20;B5;1.91219464197439;-0,9;-23,44023286;151,9805083;Aspat_1762
Heron;Heron;26/03/2022;1763;1;26/03/2022 15:21;B4;1.91467668176915;-0,9;-23,44023538;151,9804982;Aspat_1763
Heron;Heron;26/03/2022;1764;1;26/03/2022 15:25;B4;1.92428241239208;-0,9;-23,44025072;151,9804624;Aspat_1764
Heron;Heron;26/03/2022;1765;1;26/03/2022 15:26;B4;1.92660222472422;-0,9;-23,44025264;151,9804592;Aspat_1765
Heron;Heron;26/03/2022;1766;1.3;26/03/2022 15:28;B4;1.93114252510982;-0,6;-23,44016489;151,9804647;Aspat_1766
Heron;Heron;26/03/2022;1767;1.4;26/03/2022 15:31;B4;1.93770181275976;-0,5;-23,44011527;151,9805075;Aspat_1767
Heron;Heron;26/03/2022;1768;1;26/03/2022 15:37;B4;1.94989822095755;-0,9;-23,44033797;151,9801228;Aspat_1768
Heron;Heron;26/03/2022;1769;1;26/03/2022 15:39;D4;1.95368540311338;-1;-23,44033973;151,9801186;Aspat_1769
Heron;Heron;26/03/2022;1770;1.2;26/03/2022 15:41;C5;1.95733127193964;-0,8;-23,44028508;151,9801782;Aspat_1770
Heron;Heron;26/03/2022;1771;0.8;26/03/2022 15:45;B4;1.96419419554747;-1,2;-23,44016053;151,9802457;Aspat_1771
Heron;Heron;26/03/2022;1772;0.8;26/03/2022 15:47;B5;1.96740893397749;-1,2;-23,4401265;151,9802402;Aspat_1772
Heron;Heron;26/03/2022;1773;0.8;26/03/2022 15:48;C5;1.96896163961767;-1,2;-23,44011392;151,9802236;Aspat_1773
Heron;Heron;26/03/2022;1774;1;26/03/2022 15:51;B4;1.97339953931586;-1;-23,44004955;151,9802609;Aspat_1774
Heron;Heron;26/03/2022;1775;1.5;26/03/2022 15:54;B4;1.97750452456336;-0,5;-23,44005592;151,9802674;Aspat_1775
Heron;Heron;26/03/2022;1776;1.7;26/03/2022 15:55;C5;1.97879832587397;-0,3;-23,44007193;151,9803006;Aspat_1776
